Kategori,Url Berita,Tanggal,Ringkasan Fenomena,Sentiment,Alasan
"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan","https://www.detik.com/jatim/budaya/d-7737894/suka-duka-perajin-barongsai-di-sidoarjo-layani-pesanan-imlek, https://www.antaranews.com/foto/4565854/targetkan-pertumbuhan-industri-tekstil-2025, https://industri.kontan.co.id/news/polytron-dan-sharp-lirik-momentum-ramadan-untuk-dongkrak-penjualan",18 Januari; 6 Januari; 11 Februari,"Momen perayaan dan hari besar menjadi pendorong utama aktivitas ekonomi di berbagai skala industri pada tahun 2025. Di tingkat pengrajin lokal, seorang perajin barongsai di Sidoarjo merasakan ""suka duka"", di mana ia menikmati lonjakan pesanan menjelang Imlek meski harus bekerja keras. Aktivitas kerajinan ini merupakan bagian dari industri tekstil yang lebih besar, di mana pemerintah secara nasional menargetkan pertumbuhan sepanjang tahun 2025. Pola pemanfaatan momentum hari besar ini juga diterapkan oleh industri skala korporat, di mana raksasa elektronik seperti Polytron dan Sharp secara khusus menargetkan periode Ramadan untuk mendongkrak volume penjualan mereka.",Positif,"Sentimen berita ini positif karena secara keseluruhan menggambarkan dinamika ekonomi yang hidup dan responsif terhadap peluang. Meskipun ada elemen ""duka"" atau kesulitan yang dihadapi pengrajin perorangan, hal tersebut merupakan bagian dari kerja keras yang membuahkan hasil, bukan pertanda kegagalan. Baik di level UMKM maupun korporasi besar, terlihat adanya strategi aktif untuk menangkap peluang dari siklus permintaan konsumen. Didukung oleh target pertumbuhan yang optimis dari pemerintah di sektor terkait, narasi yang terbentuk adalah tentang ekonomi yang bergerak, bukan stagnan."
Ketenagalistrikan,"https://web.pln.co.id/cms/media/siaran-pers/2025/01/diskon-listrik-januari-mulai-berlaku-masyarakat-tak-perlu-buru-buru-beli-token-bisa-sepanjang-bulan/, https://fahum.umsu.ac.id/info/diskon-tarif-listrik-pln-berakhir-28-februari-ini-tarif-baru-mulai-1-maret-2025/#:~:text=Tarif%20Listrik%20Triwulan%20I%202025, https://www.cnbcindonesia.com/news/20250325131108-4-621534/rencana-umum-ketenagalistrikan-resmi-dirilis-pltu-batu-bara-masih-ada, https://www.cnbcindonesia.com/news/20250320095101-4-620210/bahlil-beberkan-kondisi-terbaru-stok-batu-bara-bbm-pembangkit-listrik, https://www.cnbcindonesia.com/news/20250326113818-4-621850/begini-persiapan-pln-hadirkan-listrik-di-masa-lebaran-2025, https://www.cnbcindonesia.com/news/20250324121909-4-621170/beri-diskon-listrik-50-awal-tahun-sri-mulyani-cairkan-rp136-t",2 Januari; 26 Februari; 25 Maret; 20 March; 26 Maret; 24 Maret,"Pada kuartal pertama tahun 2025, sektor ketenagalistrikan Indonesia diwarnai oleh kebijakan subsidi jangka pendek, kesiapan operasional, dan penetapan arah kebijakan energi jangka panjang. Pemerintah memberikan diskon tarif listrik kepada masyarakat pada bulan Januari dan Februari, sebuah program yang didanai oleh Kementerian Keuangan sebesar Rp 1,36 triliun, namun kebijakan ini berakhir pada akhir Februari. Menjelang periode Lebaran di bulan Maret, PLN dan pemerintah berhasil menjamin keamanan pasokan listrik dan stok bahan bakar untuk pembangkit. Pada saat yang sama, Rencana Umum Ketenagalistrikan Nasional yang baru dirilis secara resmi mengonfirmasi bahwa Pembangkit Listrik Tenaga Uap (PLTU) berbasis batu bara akan tetap menjadi bagian penting dari bauran energi Indonesia di masa depan.",Negatif,"Meskipun terdapat sejumlah langkah positif seperti pemberian diskon tarif kepada masyarakat dan kesuksesan PLN dalam menjaga pasokan selama Lebaran, sentimen keseluruhan dinilai negatif. Faktor utamanya adalah keputusan kebijakan jangka panjang yang strategis dan berdampak besar, yaitu dengan dikonfirmasikannya ketergantungan lanjutan pada PLTU batu bara dalam rencana energi nasional. Keputusan ini, yang memiliki implikasi lingkungan negatif yang signifikan dan berjalan kontras dengan tren transisi energi global, membayangi dampak positif dari kebijakan subsidi yang bersifat sementara dan kesiapan operasional yang merupakan tugas rutin. Berakhirnya diskon tarif juga menjadi sentimen negatif bagi konsumen."
Pengadaan Gas dan Produksi Es,"https://www.detik.com/jatim/hukum-dan-kriminal/d-7778878/2-gudang-oplosan-elpiji-di-sidoarjo-digerebek-5-pelaku-diamankan, https://www.hukumonline.com/berita/a/imbas-antrian-panjang--pengecer-dibolehkan-kembali-jual-gas-lpg-3-kg-lt67a1a073d9482/",14 Februari; 4 Februari,"Sistem distribusi dan pengawasan gas LPG 3 kg bersubsidi menghadapi tantangan ganda sepanjang tahun 2025, baik dari sisi kriminalitas maupun kebijakan. Pada bulan Februari 2025, aparat kepolisian menggerebek dua gudang di Sidoarjo yang digunakan untuk praktik oplosan elpiji ilegal. Di sisi lain, kebijakan pemerintah yang sebelumnya membatasi penjualan gas 3 kg hanya di sub-agen resmi untuk pendataan KTP justru menimbulkan masalah baru berupa antrean yang sangat panjang, sehingga menyulitkan masyarakat. Sebagai imbasnya, pemerintah akhirnya memperbolehkan kembali para pengecer untuk menjual gas 3 kg demi kelancaran distribusi.",Negatif,"Sentimen berita ini negatif karena kedua artikel secara gamblang menyoroti kegagalan dan masalah fundamental dalam sistem tata niaga gas LPG bersubsidi. Satu berita menunjukkan adanya celah pengawasan yang dimanfaatkan untuk kegiatan ilegal (oplosan) di wilayah Sidoarjo, yang merugikan negara. Berita lainnya mengungkap kegagalan sebuah kebijakan publik, di mana niat baik untuk menertibkan distribusi justru berujung pada penderitaan masyarakat (antrean panjang) dan memaksa pemerintah untuk menarik kembali aturan tersebut. Kombinasi antara kejahatan yang terus terjadi dan kebijakan yang tidak efektif ini menunjukkan bahwa sistem yang ada masih rapuh dan belum berhasil berjalan dengan baik."
"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","https://sidoarjoterkini.com/perumda-delta-tirta-salurkan-bantuan-air-bersih-untuk-warga-terdampak-banjir-di-candi/, https://coaction.id/momen-baru-untuk-menyongsong-indonesia-bersih-sampah-2025/, https://m.trustnews.id/read/4731/Menuju-2025-Perumda-Delta-Tirta-Sidoarjo-Tingkatkan-Komitmen-Dan-Inovasi-Untuk-Pelayanan-Air-Bersih, https://sidoarjokab.go.id/berita/detail/1741317861/0, https://www.detik.com/jatim/berita/d-7813350/sampah-di-tpa-jabon-sidoarjo-meningkat-drastis-selama-ramadan",24 Januari; 14 Januari; 14 Januari; 6 Maret; 8 Maret,"Upaya pengelolaan lingkungan di Sidoarjo pada tahun 2025 menunjukkan gambaran yang kontras antara komitmen positif dan tantangan nyata di lapangan. Di satu sisi, BUMD air minum Perumda Delta Tirta menunjukkan kinerja proaktif dengan meningkatkan komitmen inovasi pelayanan serta responsif dengan menyalurkan bantuan air bersih kepada warga terdampak banjir. Visi pengelolaan lingkungan juga terlihat dari adanya target nasional ""Indonesia Bersih Sampah 2025"" yang didukung program lokal. Namun di sisi lain, Sidoarjo masih menghadapi masalah serius dalam pengelolaan sampah, yang dibuktikan dengan lonjakan drastis volume sampah yang masuk ke TPA Jabon selama periode Ramadan.",Negatif,"Meskipun terdapat berbagai program, komitmen, dan aksi positif dari lembaga seperti Perumda Delta Tirta, sentimen keseluruhan dinilai negatif. Hal ini disebabkan adanya bukti nyata mengenai masalah lingkungan yang krusial dan belum teratasi, yaitu lonjakan volume sampah di TPA Jabon. Fakta ini menunjukkan bahwa sistem pengelolaan sampah yang ada saat ini masih kewalahan dan belum mampu mengimbangi laju produksi sampah masyarakat. Masalah konkret yang berskala besar ini lebih berat bobotnya daripada niat baik dan program-program yang sedang berjalan, yang mengindikasikan adanya kesenjangan antara target dan realita di lapangan."
Konstruksi,"https://sidoarjonews.id/renovasi-pagar-pendopo-delta-wibawa-sidoarjo-habiskan-rp-1-miliar-ini-hasilnya/, https://radarsidoarjo.jawapos.com/kota-delta/855642016/dpubmsda-kerahkan-satgas-untuk-perbaiki-jalan-lingkar-timur-sidoarjo#google_vignette, https://filesatu.co.id/bupati-sidoarjo-sidak-jalan-rusak-di-kureksari-target-perbaikan-sebelum-lebaran-betonisasi-2025/#google_vignette, https://republikjatim.com/news-12369-bupati-sidoarjo-janjikan-perbaikan-jalan-berlubang-rampung-sebelum-lebaran-2025, https://sinarpos.co.id/2025/03/12/4-grand-desain-pembangunan-sudah-tersusun-bupati-subandi-dorong-sinergi-dan-optimalisasi-csr/#google_vignette, https://surabaya.kompas.com/read/2025/03/09/220359878/penyidikan-shgb-laut-sidoarjo-naik-tahap-menteri-nusron-sah-sah-saja",2 Januari; 13 Februari; 17 Maret; 12 Mar; 12 Maret; 9 Maret,"Pemerintahan Kabupaten Sidoarjo pada awal tahun 2025 menunjukkan dua wajah yang kontras. Di satu sisi, pemerintah daerah di bawah kepemimpinan Bupati Subandi tampil aktif dan responsif terhadap kebutuhan publik dengan melakukan serangkaian perbaikan jalan berlubang yang ditargetkan selesai sebelum Lebaran, menyusun 4 ""Grand Desain"" untuk pembangunan jangka panjang, serta menyelesaikan proyek infrastruktur seperti renovasi pagar Pendopo Delta Wibawa senilai Rp 1 miliar. Namun di sisi lain, sebuah isu tata kelola yang serius dari masa lalu mencuat ke permukaan, di mana kasus kontroversial penerbitan Sertifikat Hak Guna Bangunan (SHGB) di atas laut Sidoarjo statusnya telah naik ke tahap penyidikan oleh aparat penegak hukum.",Negatif,"Meskipun terdapat banyak berita positif mengenai kinerja pemerintah daerah dalam memperbaiki infrastruktur dan merancang pembangunan, sentimen keseluruhan dinilai negatif. Hal ini disebabkan oleh bobot masalah yang ditimbulkan dari naiknya kasus SHGB di laut ke tahap penyidikan. Kasus ini mengindikasikan adanya dugaan masalah hukum yang serius dan fundamental dalam tata kelola pemerintahan di masa lalu, yang berpotensi menjadi skandal besar. Isu integritas dan hukum yang krusial ini dampaknya lebih berat dan membayangi berbagai capaian positif dalam pelayanan publik yang notabene merupakan tugas rutin pemerintah."
"Perdagangan Mobil, Sepeda Motor dan Reparasinya","https://otomotif.antaranews.com/berita/4642813/qjmotor-bidik-penjualan-hingga-20000-motor-di-indonesia, https://www.tempo.co/ekonomi/penjualan-mobil-saat-lebaran-1224194",16 Februari; 26 Maret,"Pasar otomotif Indonesia menunjukkan vitalitas yang tinggi pada tahun 2025, ditandai oleh tingginya permintaan musiman dan kepercayaan diri dari para pelaku industri. Periode Lebaran 2025 kembali menjadi puncak penjualan, dengan lonjakan signifikan pada penjualan mobil yang didorong oleh pencairan Tunjangan Hari Raya (THR) dan kebutuhan kendaraan untuk mudik. Di sisi lain, pasar roda dua juga semakin kompetitif dan menarik bagi pemain global, terbukti dari langkah merek baru seperti QJMotor yang berani menargetkan penjualan hingga 20.000 unit motor di Indonesia.",Positif,"Sentimen berita ini sangat positif karena kedua artikel secara konsisten menggambarkan pasar otomotif yang sehat dan bertumbuh. Adanya lonjakan penjualan mobil saat Lebaran menunjukkan daya beli masyarakat yang kuat dan menjadi motor penggerak utama bagi industri. Hal ini diperkuat oleh optimisme dan investasi dari pelaku industri, termasuk pemain baru yang berani memasang target ambisius. Kombinasi antara permintaan domestik yang kuat dan iklim persaingan yang dinamis ini menciptakan gambaran industri otomotif yang sangat positif."
"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor","https://www.detik.com/jatim/bisnis/d-7740421/dampak-wabah-pmk-penjualan-daging-di-sidoarjo-merosot-hampir-50-persen, https://www.detik.com/jatim/bisnis/d-7723363/menko-zulhas-sidak-pasar-sidoarjo-pastikan-harga-bapok-di-jatim-stabil, https://otomotif.antaranews.com/berita/4642813/qjmotor-bidik-penjualan-hingga-20000-motor-di-indonesia, https://ekbis.sindonews.com/read/1542555/34/pasokan-bbm-dan-lpg-dipastikan-aman-penuhi-kebutuhan-lebaran-2025-1741935781",20 Januari; 8 Januari; 12 Februari; 14 Maret,"Perekonomian pada awal tahun 2025 menunjukkan gambaran yang kontras antara stabilitas di tingkat makro dan krisis di sektor lokal tertentu. Di satu sisi, pemerintah berhasil menjaga stabilitas harga bahan pokok di pasar Sidoarjo dan menjamin keamanan pasokan BBM serta LPG untuk kebutuhan Lebaran secara nasional. Di sisi lain, optimisme terlihat di sektor otomotif dengan adanya pemain baru yang menargetkan penjualan puluhan ribu unit. Namun, gambaran positif ini dibayangi oleh krisis parah di sektor peternakan Sidoarjo, di mana dampak wabah Penyakit Mulut dan Kuku (PMK) menyebabkan penjualan daging merosot hingga hampir 50 persen.",Negatif,"Meskipun terdapat sejumlah berita positif mengenai stabilitas harga, keamanan pasokan energi, dan optimisme di sektor otomotif, sentimen keseluruhan dinilai negatif. Hal ini disebabkan oleh dampak krisis yang sangat parah dan akut yang dialami oleh para pedagang daging di Sidoarjo. Penjualan yang anjlok hingga 50% akibat wabah PMK merupakan pukulan ekonomi yang telak dan menunjukkan adanya penderitaan nyata di tingkat akar rumput. Tingkat keparahan dari krisis lokal yang spesifik ini lebih signifikan dan berbobot daripada berita-berita lain yang menggambarkan kondisi stabilitas yang lebih umum, sehingga membuat sentimen keseluruhan cenderung negatif."
Angkutan Rel,"https://www.kompas.com/properti/read/2025/01/14/183000121/ada-kereta-api-tambahan-buat-libur-panjang-akhir-januari-ini-jadwalnya, https://radarsidoarjo.jawapos.com/ekonomi-bisnis/855679467/5796-tiket-ka-terjual-untuk-mudik-lebaran-dari-stasiun-sidoarjo-perhatikan-hal-ini-saat-memesan, https://bicaraindonesia.id/news/23079/kai-catat-345-ribu-penumpang-dalam-3-hari-pertama-angkutan-lebaran-2025/, https://radarjember.jawapos.com/nasional/795811778/kai-sebut-puncak-arus-mudik-lebaran-2025-terjadi-pada-28-maret-bagaimana-himbauannya, https://finance.detik.com/berita-ekonomi-bisnis/d-7803701/kai-sediakan-3-4-juta-tiket-mudik-lebaran-tiket-baru-terjual-44",14 Januari; 23 Februari; 24 Maret; 25 Maret; 3 Maret,"PT Kereta Api Indonesia (KAI) menunjukkan kinerja operasional yang solid dan responsif dalam menghadapi berbagai periode sibuk pada awal tahun 2025. KAI secara proaktif menambah layanan kereta saat libur panjang akhir Januari dan melakukan persiapan masif untuk periode angkutan Lebaran dengan menyediakan 3,4 juta tiket. Tingginya animo masyarakat terlihat dari penjualan ribuan tiket dari stasiun lokal seperti Sidoarjo. Selama pelaksanaan angkutan Lebaran, KAI berhasil mengelola puncak arus mudik yang terjadi pada 28 Maret dan melayani ratusan ribu penumpang dalam beberapa hari pertama, menunjukkan kesuksesan operasional dalam skala besar.",Positif,"Sentimen berita ini sangat positif karena secara kolektif menggambarkan PT KAI sebagai operator transportasi publik yang kompeten, andal, dan vital bagi masyarakat. Laporan-laporan tersebut menyoroti kemampuan KAI dalam merencanakan (menyediakan jutaan tiket), mengantisipasi permintaan (menambah kereta), dan mengeksekusi layanan selama periode puncak dengan baik. Keberhasilan dalam mengelola arus mudik Lebaran yang masif, ditambah dengan tingginya kepercayaan masyarakat yang tercermin dari angka penjualan tiket, menunjukkan citra BUMN yang berkinerja baik dan berhasil dalam menjalankan fungsi pelayanan publiknya."
Angkutan Darat,"https://radarsurabayabisnis.jawapos.com/transportasi-logistik/2185531536/rute-purabaya-kenjeran-park-via-its-surabaya-beroperasi-lagi-per-18-januari-2025-ini-bus-penggantinya, https://radarsidoarjo.jawapos.com/kota-delta/855697749/jelang-ramadan-penumpang-capai-30-ribu-orang-per-hari-terminal-purabaya-di-sidoarjo-dapat-73-tempat-sampah, https://suryamalang.tribunnews.com/2025/03/04/info-mudik-gratis-lebaran-2025-untuk-warga-sidoarjo-pendaftaran-sudah-dibuka#:~:text=SURYAMALANG.COM%2C%20SIDOARJO%20%E2%80%93%20Pemkab%20Sidoarjo%20kembali%20meluncurkan%20program, https://www.kompas.id/artikel/siapkan-28-bus-mudik-gratis-lebaran-2025-masyarakat-sidoarjo-diimbau-segera-daftar, https://www.detik.com/jatim/berita/d-7840445/terminal-purabaya-prediksi-puncak-arus-mudik-pada-28-30-maret-2025, https://www.cnbcindonesia.com/news/20250305122309-4-615849/pendaftaran-mudik-gratis-jasa-marga-2025-link-resmi-syarat-rutenya",15 Januari; 27 Februari; 26 Maret; 5 Maret; 26 Maret; 23 Maret,"Sistem transportasi publik darat di kawasan Surabaya dan Sidoarjo menunjukkan kinerja yang sangat baik pada awal tahun 2025, ditandai oleh peningkatan layanan, kesiapan operasional, dan program sosial yang kuat. Peningkatan layanan terlihat dari dioperasikannya kembali rute bus Purabaya-Kenjeran. Menjelang periode puncak Lebaran, Terminal Purabaya sebagai hub utama mampu menangani lonjakan penumpang hingga 30 ribu orang per hari sambil meningkatkan fasilitas, serta secara proaktif memprediksi dan mengumumkan puncak arus mudik. Selain itu, pemerintah dan BUMN menunjukkan kepedulian sosial yang tinggi melalui penyelenggaraan berbagai program mudik gratis, seperti yang dilakukan oleh Pemkab Sidoarjo dengan menyiapkan 28 bus dan oleh Jasa Marga di tingkat nasional.",Positif,"Sentimen berita ini sangat positif karena secara keseluruhan menggambarkan ekosistem transportasi publik yang berfungsi dengan baik, responsif, dan peduli terhadap masyarakat. Laporan-laporan ini secara harmonis menunjukkan adanya perbaikan layanan rutin, manajemen operasional yang kompeten dalam menghadapi situasi puncak, serta kehadiran pemerintah dan BUMN yang kuat dalam memberikan bantuan langsung kepada masyarakat melalui program mudik gratis. Kombinasi dari semua elemen ini menciptakan narasi yang kuat tentang keberhasilan pelayanan publik."
Angkutan Laut,"https://finance.detik.com/infrastruktur/d-7787867/jurus-bumn-pelayaran-maksimalkan-tol-laut, https://ekbis.sindonews.com/read/1526889/34/bki-dan-pelni-berkolaborasi-wujudkan-transportasi-laut-berkualitas-1738936964",20 Februari; 7 Februari,"BUMN di sektor pelayaran Indonesia pada awal tahun 2025 menunjukkan komitmen kuat untuk meningkatkan efisiensi dan kualitas layanan. Di satu sisi, BUMN pelayaran menerapkan berbagai strategi baru untuk memaksimalkan program Tol Laut demi kelancaran logistik nasional. Di sisi lain, untuk menjamin kualitas dan keselamatan, PT Pelni (Persero) secara resmi berkolaborasi dengan PT Biro Klasifikasi Indonesia (Persero) untuk memastikan seluruh armada kapal memenuhi standar tertinggi, sehingga dapat mewujudkan transportasi laut yang lebih berkualitas dan aman.",Positif,"Sentimen berita ini sangat positif karena kedua artikel menyoroti adanya inisiatif proaktif dan sinergi yang kuat untuk perbaikan di sektor maritim. Laporan-laporan ini menunjukkan bahwa BUMN tidak hanya berfokus pada peningkatan kinerja operasional dan efisiensi program pemerintah (Tol Laut), tetapi juga secara fundamental memperhatikan aspek keselamatan dan kualitas teknis armada melalui kerja sama dengan badan klasifikasi nasional. Upaya komprehensif yang mencakup efisiensi logistik dan standar keselamatan ini menciptakan citra industri pelayaran negara yang bertanggung jawab dan terus berbenah menjadi lebih baik."
Angkutan Sungai Danau dan Penyeberangan,"https://www.antaranews.com/video/4561246/asdp-merak-sebut-angkutan-natal-dan-tahun-baru-2025-berjalan-lancar, https://www.liputan6.com/bisnis/read/5973816/h-9-lebaran-2025-penumpang-kereta-api-dan-kapal-feri-naik-di-atas-50-persen",2 Januari; 24 Maret,"Operator transportasi publik nasional berhasil mengelola dua periode puncak libur besar pada awal tahun 2025 dengan baik. PT ASDP melaporkan bahwa layanan angkutan penyeberangan di Pelabuhan Merak selama periode Natal dan Tahun Baru 2025 berjalan dengan lancar. Keberhasilan ini dilanjutkan dengan penanganan lonjakan permintaan yang masif menjelang Lebaran 2025, di mana tercatat kenaikan jumlah penumpang kereta api dan kapal feri lebih dari 50 persen pada H-9 Lebaran, yang menunjukkan tingginya mobilitas masyarakat dan kepercayaan pada moda transportasi massal.",Positif,Sentimen berita ini sangat positif karena kedua artikel secara konsisten menyoroti keberhasilan operasional dan tingginya permintaan layanan transportasi publik. Laporan kelancaran angkutan Natal dan Tahun Baru menunjukkan kompetensi operator dalam mengelola situasi padat. Hal ini diperkuat oleh kemampuan industri dalam melayani lonjakan penumpang yang sangat signifikan pada masa mudik Lebaran. Kemampuan untuk mengakomodasi peningkatan permintaan yang masif ini merupakan indikator kuat dari sistem transportasi yang andal dan terkelola dengan baik.
Angkutan Udara,"https://www.detik.com/jatim/berita/d-7720812/fakta-sty-dipecat-jadi-pelatih-timnas-berujung-banjir-komentar-pemain-netizen, https://radarsidoarjo.jawapos.com/ekonomi-bisnis/855565187/libur-panjang-penumpang-pesawat-di-bandara-juanda-sidoarjo-diprediksi-alami-lonjakan, https://radarsidoarjo.jawapos.com/ekonomi-bisnis/855589193/bandara-juanda-di-sidoarjo-catat-1518-pergerakan-pesawat-saat-libur-panjang-ini-rute-favoritnya, https://travel.detik.com/travel-news/d-7841927/puncak-mudik-udara-airnav-prediksi-26-maret-jadi-hari-tersibuk-di-langit-indonesia, https://industri.kontan.co.id/news/imbas-diskon-tiket-kemenhub-catat-ada-peningkatan-penumpang-pesawat-rute-domestik, https://money.kompas.com/read/2025/03/25/214815126/airnav-prediksi-pergerakan-lalu-lintas-udara-naik-5-persen-saat-lebaran-2025",7 Januari; 24 Januari; 31 Januari; 26 Maret; 25 Maret; 25 Maret,"Pada awal tahun 2025, sektor penerbangan Indonesia menunjukkan kinerja yang sangat positif, sementara dunia olahraga nasional sempat diwarnai kontroversi. Industri aviasi menunjukkan geliat yang kuat, terlihat dari lonjakan penumpang dan pergerakan pesawat di Bandara Juanda, Sidoarjo, selama periode libur panjang. Secara nasional, pertumbuhan ini didukung oleh kebijakan diskon tiket dari Kementerian Perhubungan yang berhasil meningkatkan jumlah penumpang domestik, serta prediksi pertumbuhan lalu lintas udara sebesar 5% oleh AirNav selama periode Lebaran 2025. Namun, di luar sektor penerbangan, pada bulan Januari 2025 sempat muncul isu panas mengenai pemecatan pelatih timnas sepak bola, Shin Tae-yong, yang memicu reaksi luas dari pemain dan netizen.",Positif,"Meskipun terdapat satu berita mengenai kontroversi di dunia olahraga, sentimen keseluruhan dinilai positif. Hal ini karena mayoritas informasi yang disajikan (lima dari enam artikel) secara konsisten menunjukkan gambaran yang cerah untuk sektor penerbangan, yang merupakan indikator ekonomi penting. Laporan mengenai lonjakan penumpang di bandara utama seperti Juanda, keberhasilan kebijakan pemerintah, dan prediksi pertumbuhan yang sehat dari otoritas navigasi udara secara kolektif menciptakan narasi yang kuat tentang pemulihan dan dinamisme ekonomi. Isu di dunia sepak bola, meskipun ramai, merupakan peristiwa di sektor yang berbeda dan tidak meniadakan sentimen positif dari kinerja sektor aviasi."
"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir","https://www.detik.com/jatim/berita/d-7729271/relawan-dan-polisi-sidoarjo-bersatu-tambal-jalan-berlubang, https://money.kompas.com/read/2025/02/10/154021926/pemain-jasa-kurir-makin-ramai-pertumbuhan-bisnis-pt-pos-indonesia-terganggu, https://dephub.go.id/post/read/operasional-angkutan-barang-pada-masa-angkutan-lebaran-2025-diatur-dengan-skb-tiga-instansi",12 Januari; 10 Februari; 24 Maret,"Sektor transportasi darat dan logistik di Indonesia pada awal tahun 2025 diwarnai oleh tantangan persaingan bisnis, masalah infrastruktur, dan regulasi musiman. Sebuah laporan pada Februari 2025 menyoroti bagaimana pertumbuhan bisnis PT Pos Indonesia terganggu akibat persaingan yang semakin ketat di industri jasa kurir. Sementara itu, di tingkat infrastruktur, kondisi jalan yang rusak di Sidoarjo mendorong inisiatif kolaborasi antara relawan dan polisi untuk menambal jalan pada Januari 2025. Menjelang musim mudik, pemerintah juga mengeluarkan regulasi rutin berupa Surat Keputusan Bersama (SKB) untuk membatasi operasional angkutan barang selama masa angkutan Lebaran 2025 demi kelancaran lalu lintas penumpang.",Negatif,"Meskipun terdapat berita positif tentang inisiatif warga di Sidoarjo dan regulasi pemerintah yang wajar, sentimen keseluruhan dinilai negatif. Faktor utamanya adalah berita mengenai terganggunya pertumbuhan bisnis sebuah BUMN besar seperti PT Pos Indonesia, yang mengindikasikan adanya tantangan struktural dan tekanan persaingan yang serius di industri logistik. Selain itu, aksi penambalan jalan oleh relawan, meskipun positif dari sisi gotong royong, berakar dari masalah negatif yaitu kondisi infrastruktur yang tidak memadai. Isu fundamental mengenai tantangan bisnis dan kekurangan infrastruktur ini lebih berat bobotnya dibandingkan aksi regulasi yang bersifat rutin."
Penyediaan Akomodasi,https://www.detik.com/jatim/bisnis/d-7794361/okupansi-hotel-di-surabaya-turun-hingga-50-dampak-efisiensi-anggaran,26 Februari,"Pada awal tahun 2025, industri perhotelan di Surabaya menghadapi tantangan berat akibat turunnya tingkat hunian (okupansi) secara drastis yang mencapai 50 persen, terutama pada hari kerja. Menurut Perhimpunan Hotel dan Restoran Indonesia (PHRI), penurunan signifikan ini merupakan dampak langsung dari kebijakan efisiensi anggaran, khususnya dari instansi pemerintah, yang mengurangi kegiatan rapat dan acara di hotel.",Negatif,"Sentimen berita ini sangat negatif karena melaporkan kemerosotan bisnis yang tajam dan signifikan pada salah satu sektor andalan ekonomi Surabaya, yaitu perhotelan. Penurunan okupansi hingga 50% merupakan pukulan berat yang secara langsung mengurangi pendapatan dan mengancam stabilitas operasional hotel. Penyebabnya, yaitu hilangnya pasar dari kegiatan instansi pemerintah, menunjukkan adanya guncangan permintaan dari salah satu sumber pendapatan utama industri perhotelan."
Penyediaan Makan Minum,"https://www.detik.com/jatim/kuliner/d-7737711/meski-klubnya-sering-kalah-tapi-soto-manchester-united-ini-rasanya-juara, https://www.detik.com/jatim/wisata/d-7796131/100-promo-bukber-ramadan-2025-di-hotel-surabaya-raya, https://www.gonews.id/forkopimda-sidoarjo-sidak-makanan-jelang-lebaran-pastikan-produk-aman/",17 Januari; 26 Februari; 11 Maret,"Ekosistem kuliner dan perhotelan di wilayah Surabaya dan Sidoarjo menunjukkan dinamika yang tinggi dan beragam pada momen-momen penting di awal tahun 2025. Di tingkat usaha mikro, muncul kreativitas seperti warung ""Soto Manchester United"" di Sidoarjo yang menggunakan nama unik untuk menarik pelanggan. Di skala industri yang lebih besar, lebih dari 100 hotel di Surabaya Raya bersaing ketat menawarkan promosi ""bukber"" (buka puasa bersama) selama bulan Ramadan. Sementara itu, dari sisi pemerintah, Forkopimda Sidoarjo melakukan inspeksi mendadak (sidak) ke pasar dan distributor untuk memastikan keamanan produk makanan menjelang Lebaran.",Positif,"Sentimen dari rangkuman berita ini sangat positif karena ketiga artikel menyoroti aspek-aspek yang baik dari ekosistem kuliner dan ekonomi lokal. Berita-berita tersebut secara harmonis menampilkan adanya inovasi di tingkat akar rumput, pasar yang kompetitif dan meriah di tingkat industri, serta peran aktif pemerintah dalam melindungi konsumen. Kombinasi dari kreativitas pelaku usaha, pasar yang hidup, dan pengawasan yang bertanggung jawab ini menciptakan gambaran yang sangat positif mengenai kondisi sektor kuliner dan perhotelan di wilayah tersebut."
